id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
kRrKVN45ggg,UCzwrp9JIEE8ojph2-C7WkUg,604140b7e2645bd4cc3eb3c4e7d9ad707ac16808e6c00f83,"In March 2019, Cyclone Idai struck southeastern Africa with catastrophic force, devastating parts of Mozambique, Zimbabwe, and Malawi. Entire cities were submerged, roads and bridges washed away, and more than 1,300 people lost their lives. The storm triggered massive flooding, landslides, and a humanitarian crisis that left millions in urgent need of food, shelter, and medical care. In this video, we explore the terrifying path of Cyclone Idai, the scale of destruction, and the resilience of communities fighting to rebuild after one of the worst tropical cyclones in Southern Hemisphere history.",2026-03-07 21:00:44,1772917244,268,UCzwrp9JIEE8ojph2-C7WkUg,True Tales Track,kRrKVN45ggg,2026-03-07T21:00:44Z,2026-03-07 21:00:44,Cyclone Idai | True Tales of Disasters & Incidents,"In March 2019, Cyclone Idai struck southeastern Africa with catastrophic force, devastating parts of Mozambique, Zimbabwe, and Malawi. Entire cities were submerged, roads and bridges washed away, and more than 1,300 people lost their lives. The storm triggered massive flooding, landslides, and a humanitarian crisis that left millions in urgent need of food, shelter, and medical care. In this video, we explore the terrifying path of Cyclone Idai, the scale of destruction, and the resilience of communities fighting to rebuild after one of the worst tropical cyclones in Southern Hemisphere history.","real stories,exciting events,notable figures,enlighten,entertain,inspire,storytelling,subscribe,bell icon,Incidents,True Story,Cyclone Idai",24,Entertainment,Society,PT9M15S,555,2d,hd,false,en,en,https://i.ytimg.com/vi/kRrKVN45ggg/maxresdefault.jpg,,,,,,481,1,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=kRrKVN45ggg
csYHr3Jniho,UC5O114-PQNYkurlTg6hekZw,feb5c2391216514caafd4fa750fef275c6ffb2316f13259a,"Sebastian Rhodes Stampa, Deputy Humanitarian Coordinator for Mozambique, briefs reporters on the humanitarian situation and ongoing relief efforts since Cyclone Idai.",2019-03-29 18:44:32,1553885072,269,UC5O114-PQNYkurlTg6hekZw,United Nations,csYHr3Jniho,2019-03-29T18:44:32Z,2019-03-29 18:44:32,Ongoing Relief Efforts since Cyclone Idai - Press Conference (29 March 2019),"Sebastian Rhodes Stampa, Deputy Humanitarian Coordinator for Mozambique, briefs reporters on the humanitarian situation and ongoing relief efforts since Cyclone Idai.","un,united nations",25,News & Politics,"Politics,Society",PT12M23S,743,2d,sd,false,en,en,,,,,,,245,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=csYHr3Jniho
xEg5DMYS2qk,UCY_auFJoblE_ei1tXRJr4hg,713d27f3a0fe4b0a0f1422e9c666055437bc7dfc010bca43,This documentary is a chronicle of the people to people solidarity after Cyclone Idai hit Zimbabwe.,2019-09-25 14:19:17,1569421157,270,UCY_auFJoblE_ei1tXRJr4hg,Freeman Chari,xEg5DMYS2qk,2019-09-25T14:19:17Z,2019-09-25 14:19:17,People To People Solidarity - The response to Cyclone Idai,This documentary is a chronicle of the people to people solidarity after Cyclone Idai hit Zimbabwe.,"Zimbabwe,cyclone,idai,chimanimani",22,People & Blogs,Society,PT1H16M26S,986,2d,hd,false,en,en,https://i.ytimg.com/vi/xEg5DMYS2qk/maxresdefault.jpg,,,,,,1929,62,,0,10,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=xEg5DMYS2qk
mWdL8RvofVc,UCZceliiH71OLw4t4HcvKKjw,2bc06f1f6fc7c31cc0d0b598457f20a77bfa6ead829abdd0,"On 14 March, tropical Cyclone Idai made landfall at the port of Beira, Mozambique, before moving across the region. Millions of people in Malawi, Mozambique and Zimbabwe have been affected by what is the worst natural disaster to hit southern Africa in at least two decades. Subscribe to UNICEF here: http://bit.ly/1ltTE3m The official UNICEF YouTube channel is your primary destination for the latest news updates from the frontline, documentaries, celebrity appeals, and more about our work to realize the rights of every child. Click here to see all of our latest trending videos: http://smarturl.it/TrendingAtUNICEF For more about UNICEF's work, visit: http://www.unicef.org Follow UNICEF here: UNICEF Connect blog: http://blogs.unicef.org Facebook: https://www.facebook.com/unicef Twitter: https://twitter.com/unicef Instagram: http://instagram.com/UNICEF Tumblr: http://unicef.tumblr.com Pinterest: http://www.pinterest.com/unicef Medium: https://medium.com/@UNICEF",2019-04-22 19:59:54,1555963194,271,UCZceliiH71OLw4t4HcvKKjw,UNICEF,mWdL8RvofVc,2019-04-22T19:59:54Z,2019-04-22 19:59:54,Executive Director Henrietta H. Fore in Mozambique after Cyclone Idai | UNICEF,"On 14 March, tropical Cyclone Idai made landfall at the port of Beira, Mozambique, before moving across the region. Millions of people in Malawi, Mozambique and Zimbabwe have been affected by what is the worst natural disaster to hit southern Africa in at least two decades. Subscribe to UNICEF here: http://bit.ly/1ltTE3m The official UNICEF YouTube channel is your primary destination for the latest news updates from the frontline, documentaries, celebrity appeals, and more about our work to realize the rights of every child. Click here to see all of our latest trending videos: http://smarturl.it/TrendingAtUNICEF For more about UNICEF's work, visit: http://www.unicef.org Follow UNICEF here: UNICEF Connect blog: http://blogs.unicef.org Facebook: https://www.facebook.com/unicef Twitter: https://twitter.com/unicef Instagram: http://instagram.com/UNICEF Tumblr: http://unicef.tumblr.com Pinterest: http://www.pinterest.com/unicef Medium: https://medium.com/@UNICEF","UNICEF kids children human rights charity not for profit non-profit development earth,celebrities,celebrity",29,Nonprofits & Activism,Society,PT1M38S,98,2d,hd,false,en,en,https://i.ytimg.com/vi/mWdL8RvofVc/maxresdefault.jpg,,,,,,1392,71,,0,3,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=mWdL8RvofVc
MoKjwJ1XMbw,UCPgLQPXYoL2x7_J5g37odVw,c14feb1f81749763f35cadf2602a65d39b234c62d41f0eb3,"Cyclone Idai has triggered a ""massive disaster"" in southern Africa affecting hundreds of thousands if not millions of people, the UN has said. The region has been hit by widespread flooding and devastation affecting Mozambique, Zimbabwe and Malawi. More than 1,000 people may have been killed after the cyclone hit last week.",2019-03-20 13:55:24,1553090124,272,UCPgLQPXYoL2x7_J5g37odVw,It's Tomorrow News,MoKjwJ1XMbw,2019-03-20T13:55:24Z,2019-03-20 13:55:24,Cyclone Idai brings massive disaster to Mozambique and Zimbabwe,"Cyclone Idai has triggered a ""massive disaster"" in southern Africa affecting hundreds of thousands if not millions of people, the UN has said. The region has been hit by widespread flooding and devastation affecting Mozambique, Zimbabwe and Malawi. More than 1,000 people may have been killed after the cyclone hit last week.","#climatechange,#climate,#weather#itstomorrownews,#news",25,News & Politics,Society,PT2M15S,135,2d,hd,false,en,en,,,,,,,73,4,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=MoKjwJ1XMbw
SfVRuFH7GVI,UCrS9ubF_ML_olWFfEiL65Rw,8b0358203965a79b793d2dc32fa77c52ff0fadf6e1faa71c,"Total Column Water Vapour (TCWV) from ERA5 (ECMWF), provided by Copernicus Climate Change Service (C3S) and obtained openly and freely from Climate Data Store (CDS). #ECMWF #ERA5 #TCWV #PrecipitableWater #PW #C3S #CDS #Copernicus #Atmosphere #ClimateChange",2019-10-08 15:37:07,1570549027,273,UCrS9ubF_ML_olWFfEiL65Rw,G·EO,SfVRuFH7GVI,2019-10-08T15:37:07Z,2019-10-08 15:37:07,Cyclone Idai - Atmospheric Water Vapour | March 2019,"Total Column Water Vapour (TCWV) from ERA5 (ECMWF), provided by Copernicus Climate Change Service (C3S) and obtained openly and freely from Climate Data Store (CDS). #ECMWF #ERA5 #TCWV #PrecipitableWater #PW #C3S #CDS #Copernicus #Atmosphere #ClimateChange",,28,Science & Technology,,PT50S,50,2d,hd,false,en,en,https://i.ytimg.com/vi/SfVRuFH7GVI/maxresdefault.jpg,,,,,,1195,7,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=SfVRuFH7GVI
ld4YG_zkqeA,UCc5PNvzK16y8gq2Jx8vovmQ,6042a6ace9191f3a04d605d7c95b91ac57c033d51e686d9f,,2021-09-17 10:42:34,1631875354,274,UCc5PNvzK16y8gq2Jx8vovmQ,Zimpapers Digital,ld4YG_zkqeA,2021-09-17T10:42:34Z,2021-09-17 10:42:34,President's appeal for Cyclone Idai victims,,,22,People & Blogs,"Politics,Society",PT1M58S,118,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/ld4YG_zkqeA/maxresdefault.jpg,,,,,,178,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=ld4YG_zkqeA
na964v49F60,UCZZNtdT9RcGB-s-XyMp8Ghw,2e6f425c448cb0627e7f08d9a509ad80c062e58a1e895ef7,,2019-11-13 18:31:19,1573669879,275,UCZZNtdT9RcGB-s-XyMp8Ghw,Econet Sustainability,na964v49F60,2019-11-13T18:31:19Z,2019-11-13 18:31:19,Community Wellbeing and Social Transformation Cyclone Idai Clean Up Campaign Reboot & Build Better,,,22,People & Blogs,Society,PT3M19S,199,2d,hd,false,en,en,https://i.ytimg.com/vi/na964v49F60/maxresdefault.jpg,,,,,,11,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=na964v49F60
0uEjW5fBRjY,UC4ytuHDQHqk7od99Kj55u7g,cad8bebd9267383f0fa87a991ad5e2926a0d67d9d0c1b36e,ORRU responded to Cyclone Idai in Mozambique with Gift of the Givers. The team provided aid relief support as well as search and rescue in Beira were the people were worst affected by the cyclone. ORRU's deployment into Mozambique was for a duration of two weeks and included 15 personnel.,2021-06-12 08:14:02,1623485642,276,UC4ytuHDQHqk7od99Kj55u7g,SARZA,0uEjW5fBRjY,2021-06-12T08:14:02Z,2021-06-12 08:14:02,Cyclone Idai March 2019,ORRU responded to Cyclone Idai in Mozambique with Gift of the Givers. The team provided aid relief support as well as search and rescue in Beira were the people were worst affected by the cyclone. ORRU's deployment into Mozambique was for a duration of two weeks and included 15 personnel.,,22,People & Blogs,,PT5M14S,314,2d,sd,false,en,en,,,,,,,171,9,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=0uEjW5fBRjY
oj0AD4kkRTI,UCcw6cZUq6IlWni45nLEH71g,bf4738683e8c92db8ff0042a55963a0145c9c61369d0a4d4,"Cyclone Idai: your questions answered. We're on the ground in Zimbabwe, where we've reached over 25,000 people with hygiene kits and other urgent needs. Help us reach more people by giving your gift today: http://mercycorps.org.uk/donate --- We are Mercy Corps, a global organisation facing the world’s toughest challenges and putting bold ideas into action. In more than 40 countries we partner with youth, women, community leaders, government, influencers, businesses, supporters and people like you. Together, a better world is possible. Facebook: http://bit.ly/2w1LkqO Twitter: http://bit.ly/2sA3TRo Instagram: http://bit.ly/2Dhk8Hp",2019-04-15 09:11:05,1555319465,277,UCcw6cZUq6IlWni45nLEH71g,Mercy Corps_Europe,oj0AD4kkRTI,2019-04-15T09:11:05Z,2019-04-15 09:11:05,Cyclone Idai Update,"Cyclone Idai: your questions answered. We're on the ground in Zimbabwe, where we've reached over 25,000 people with hygiene kits and other urgent needs. Help us reach more people by giving your gift today: http://mercycorps.org.uk/donate --- We are Mercy Corps, a global organisation facing the world’s toughest challenges and putting bold ideas into action. In more than 40 countries we partner with youth, women, community leaders, government, influencers, businesses, supporters and people like you. Together, a better world is possible. Facebook: http://bit.ly/2w1LkqO Twitter: http://bit.ly/2sA3TRo Instagram: http://bit.ly/2Dhk8Hp","Nonprofit,Mercy Corps,NGO,Zimbabwe,Cyclone Idai,Q&A,humanitarian,aid",29,Nonprofits & Activism,,PT57S,57,2d,hd,false,en,en,,,,,,,103,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=oj0AD4kkRTI
W6xAHdb-dWk,UC4KRjilaSsJacjmYpSPgg9g,d7692962016f2fe2d0595894113512789493f1c046f0dc69,"Over a year after Cyclone Idai, most people have moved on with their lives yet communities in Chimanimani, Chipinge and other affected districts are still trying to pick up the pieces after the devastation left by the Cyclone. Thanks to a generous fund from the World Bank, Zimbabwe Idai Recovery Project is helping them recover their livelihoods. Here's where we are, one year on..",2020-10-14 17:14:33,1602695673,278,UC4KRjilaSsJacjmYpSPgg9g,Zimbabwe Idai Recovery Project,W6xAHdb-dWk,2020-10-14T17:14:33Z,2020-10-14 17:14:33,What’s Happening in Zimbabwe One Year After Cyclone Idai? Credit: World Bank,"Over a year after Cyclone Idai, most people have moved on with their lives yet communities in Chimanimani, Chipinge and other affected districts are still trying to pick up the pieces after the devastation left by the Cyclone. Thanks to a generous fund from the World Bank, Zimbabwe Idai Recovery Project is helping them recover their livelihoods. Here's where we are, one year on..",,29,Nonprofits & Activism,Society,PT2M40S,160,2d,sd,false,en,en-GB,,,,,,,75,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=W6xAHdb-dWk
f2GWxQRfiZI,UCyJ1PivFaJX6OiLqxbBIcrA,f1912152e29a7ae43f9141fc52669ebefabd40c1bcc8fb23,Donate via: http://bit.ly/2Eudjo Follow the DEC for updates: YouTube: https://www.youtube.com/user/DECcharity Facebook: https://www.facebook.com/DisastersEmergencyCommittee Twitter: https://www.twitter.com/decappeal Instagram: https://www.instagram.com/disastersemergencycommittee,2019-03-31 19:24:31,1554060271,279,UCyJ1PivFaJX6OiLqxbBIcrA,DECcharity,f2GWxQRfiZI,2019-03-31T19:24:31Z,2019-03-31 19:24:31,DEC Cyclone Idai Appeal,Donate via: http://bit.ly/2Eudjo Follow the DEC for updates: YouTube: https://www.youtube.com/user/DECcharity Facebook: https://www.facebook.com/DisastersEmergencyCommittee Twitter: https://www.twitter.com/decappeal Instagram: https://www.instagram.com/disastersemergencycommittee,"Disasters,Emergency,Committee,DEC,DECCharity,Appeal,Charity,nonprofit,aid,DEC Cycle Idai Appeal,Mozambique,Cyclone,DEC Cyclone Idai Appeal",29,Nonprofits & Activism,Society,PT20S,20,2d,hd,false,en,en,https://i.ytimg.com/vi/f2GWxQRfiZI/maxresdefault.jpg,,,,,,495008,822,,0,,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=f2GWxQRfiZI
izwb1_Y4JDE,UCg7Nj2gvm5rjkjLXKH1fz6A,cc40f0ddf895f5fd3cf330546101b244e63fea150b4a06b2,"In March 2019, cyclone Idai slammed into Mozambique, Malawi and Zimbabwe with speeds of more than 200 kilometres per hour, causing severe damage. One month after Idai, a second storm hit northern Mozambique while the country was still recovering from cyclone Idai. More than 600 people died and 1,600 were injured during the unprecedented disasters of Cyclones Idai and Kenneth. Furthermore, hundreds of thousands of people have been displaced, crops have been destroyed and livelihoods lost as a result of these storms. It is the first time in recorded history that two strong tropical cyclones have hit the country during the same season. An estimated 750,000 people still require immediate assistance. The impact of the cyclones goes well beyond food insecurity, negatively affecting nutrition, health, education, water and sanitation. Give a monthly gift to help refugees here: https://donate.careinternational.org.uk/page/51917/donate/1 Cyclone Idai destroyed more than 700,000 hectares of crops including maize, ground nut, cassava, beans and rice. All of the fields have been indurated. Experts estimate that the agricultural loss in Mozambique is at least USD 141 million high. More than 73,000 people are living in temporary shelters, most of them are schools and community buildings. Over 3,000 classrooms have been destroyed, over 330,000 students have been affected. What is CARE doing? CARE has assisted more than 300,000 people affected by the crisis with food assistance, access to water and education, shelter and drought-resistant seeds. This also includes the provision of hygiene items including emergency household items such as tarpaulins, blankets, mosquito nets, sleeping mats, bathing soap, and jerry cans. In the aftermath of the Cyclone, CARE built 360 temporary learning spaces, ensuring lessons continue for some 28.800 students. Additionally, CARE is repairing two severely damaged health centres and 130 classrooms. New classrooms and health centres are being built with resilient materials, ensuring they are better able to withstand future events. CARE’s response to Cyclone Idai receives funds from the UK Department for International Development (DFID). Read more about how CARE is helping people recover here: https://www.careinternational.org.uk/stories/cyclone-idai-one-year-how-ukaid-saving-lives Keep up to date with all of CARE International UK's work across the globe: twitter.com/careintuk instagram.com/careintuk facebook.com/CAREInternationalUK",2020-03-13 16:16:48,1584116208,280,UCg7Nj2gvm5rjkjLXKH1fz6A,CARE International UK,izwb1_Y4JDE,2020-03-13T16:16:48Z,2020-03-13 16:16:48,Cyclone Idai: How has aid made a difference one year on? (2020),"In March 2019, cyclone Idai slammed into Mozambique, Malawi and Zimbabwe with speeds of more than 200 kilometres per hour, causing severe damage. One month after Idai, a second storm hit northern Mozambique while the country was still recovering from cyclone Idai. More than 600 people died and 1,600 were injured during the unprecedented disasters of Cyclones Idai and Kenneth. Furthermore, hundreds of thousands of people have been displaced, crops have been destroyed and livelihoods lost as a result of these storms. It is the first time in recorded history that two strong tropical cyclones have hit the country during the same season. An estimated 750,000 people still require immediate assistance. The impact of the cyclones goes well beyond food insecurity, negatively affecting nutrition, health, education, water and sanitation. Give a monthly gift to help refugees here: https://donate.careinternational.org.uk/page/51917/donate/1 Cyclone Idai destroyed more than 700,000 hectares of crops including maize, ground nut, cassava, beans and rice. All of the fields have been indurated. Experts estimate that the agricultural loss in Mozambique is at least USD 141 million high. More than 73,000 people are living in temporary shelters, most of them are schools and community buildings. Over 3,000 classrooms have been destroyed, over 330,000 students have been affected. What is CARE doing? CARE has assisted more than 300,000 people affected by the crisis with food assistance, access to water and education, shelter and drought-resistant seeds. This also includes the provision of hygiene items including emergency household items such as tarpaulins, blankets, mosquito nets, sleeping mats, bathing soap, and jerry cans. In the aftermath of the Cyclone, CARE built 360 temporary learning spaces, ensuring lessons continue for some 28.800 students. Additionally, CARE is repairing two severely damaged health centres and 130 classrooms. New classrooms and health centres are being built with resilient materials, ensuring they are better able to withstand future events. CARE’s response to Cyclone Idai receives funds from the UK Department for International Development (DFID). Read more about how CARE is helping people recover here: https://www.careinternational.org.uk/stories/cyclone-idai-one-year-how-ukaid-saving-lives Keep up to date with all of CARE International UK's work across the globe: twitter.com/careintuk instagram.com/careintuk facebook.com/CAREInternationalUK","CARE International UK,CARE,cyclone idai,mozambique,gender equality,climate change,climate crisis,global warming,net zero,global heating,fossil fuels,net zero emissions,feminist,feminism,global feminist,global feminism,environment,malawi,zimbabwe,natural disasters,UKaid,uk aid,DFID,Department for International Development,humanitarian,response,disaster,relief,resiliance,women",29,Nonprofits & Activism,Society,PT2M,120,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/izwb1_Y4JDE/maxresdefault.jpg,,,,,,332,5,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=izwb1_Y4JDE
