Country	Date	SSID	Site Name	Site Type	Classification	Households	Individuals
Mozambique	04/30/19	MOZ_S087	Estaquinha sede	Accomodation Center	Other	86	430
Mozambique	05/24/19	MOZ_S043	ES Samora Machel	Accommodation Center	School	239	239
Mozambique	05/24/19	MOZ_S037	Sao Pedro Claver	Accommodation Center	Planned camps	183	183
Mozambique	05/24/19	MOZ_S035	Picoco	Accommodation Center	Planned camps	289	289
Mozambique	05/25/19	MOZ_R015	Ndedja_1	Resettlement site	Planned camps	50	50
Mozambique	05/25/19	MOZ_R005	Mutua	Resettlement site	Private building	289	289
Mozambique	05/25/19	MOZ_R017	Savane	Resettlement site	Private building	157	157
Mozambique	05/25/19	MOZ_R008	Mandruzi	Resettlement site	Private building	389	389
Mozambique	05/25/19	MOZ_R062	Ndedja_2	Resettlement site	Planned camps	161	161
Mozambique	05/25/19	MOZ_R068	Ndedja_3	Resettlement site	Planned camps	45	45
Mozambique	05/26/19	MOZ_R007	Metuchira	Resettlement site	Planned camps	225	225
Mozambique	05/26/19	MOZ_R006	7 Abril - Cura	Resettlement site	Planned camps	163	163
Mozambique	05/26/19	MOZ_R030	Dugudiua	Resettlement site	Planned camps	203	203
Mozambique	05/25/19	MOZ_R040	Madibunhana	Resettlement site	Planned camps	398	398
Mozambique	05/25/19	MOZ_R009	Bairro da unidade	Resettlement site	Planned camps	236	236
Mozambique	05/26/19	MOZ_R058	Pareirao	Resettlement site	Planned camps	207	207
Mozambique	05/26/19	MOZ_R063	Sopa	Resettlement site	Planned camps	159	159
Mozambique	05/25/19	MOZ_R031	Namitangurini	Resettlement site	Planned camps	470	470
Mozambique	05/26/19	MOZ_R032	Mussaia	Resettlement site	Planned camps	370	370
Mozambique	05/26/19	MOZ_R053	Brigodo	Resettlement site	Planned camps	363	363
Mozambique	05/25/19	MOZ_R059	Ronda	Resettlement site	Planned camps	88	88
Mozambique	05/25/19	MOZ_R057	Munguissa	Resettlement site	Planned camps	27	27
Mozambique	05/25/19	MOZ_R033	Estaquinha sede	Resettlement site	Private building	150	150
Mozambique	05/25/19	MOZ_S072	Círculo de interesse guara-guara	Accommodation Center	School	65	65
Mozambique	05/26/19	MOZ_R054	Gogodane	Resettlement site	Planned camps	154	154
Mozambique	05/26/19	MOZ_R019	Grudja	Resettlement site	Open air site	278	278
Mozambique	05/25/19	MOZ_S134	Bandua	Accommodation Center	Open air site	20	20
Mozambique	05/25/19	MOZ_R010	Bandua 2019	Resettlement site	Open air site	590	590
Mozambique	05/26/19	MOZ_S083	Tribuna guara_guara	Accommodation Center	Private building	39	39
Mozambique	05/26/19	MOZ_R011	Maxiquiri alto/Maxiquiri 1	Resettlement site	Planned camps	783	783
Mozambique	05/25/19	MOZ_S091	Campo 11	Accommodation Center	Planned camps	74	74
Mozambique	05/25/19	MOZ_S073	Escola secundária guara-guara	Accommodation Center	School	208	208
Mozambique	05/26/19	MOZ_R061	Mussocosa	Resettlement site	Planned camps	41	41
Mozambique	05/25/19	MOZ_R002	Matundo - unidade Chimbonde	Resettlement site	Open air site	502	502
Mozambique	05/26/19	MOZ_R022	Muchai	Resettlement site	Planned camps	144	144
Mozambique	05/26/19	MOZ_R067	Canhungue	Resettlement site	Planned camps	70	70
Mozambique	05/26/19	MOZ_R066	Nkganzo	Resettlement site	Open air site	95	95
Mozambique	05/26/19	MOZ_R047	Magaro	Resettlement site	Planned camps	273	273
Mozambique	05/25/19	MOZ_R050	Muawa	Resettlement site	Planned camps	260	260
Mozambique	05/26/19	MOZ_R069	Magueba	Resettlement site	Planned camps	270	270
Mozambique	05/26/19	MOZ_R041	Nhanhemba 2	Resettlement site	Planned camps	313	313
Mozambique	05/26/19	MOZ_R036	Zibuia	Resettlement site	Community Center	65	65
Mozambique	05/26/19	MOZ_R049	Matarara	Resettlement site	Community Center	250	250
Mozambique	05/27/19	MOZ_R037	Mucombe	Resettlement site	Planned camps	74	74
Mozambique	05/26/19	MOZ_R056	Mucoa	Resettlement site	Planned camps	59	59
Mozambique	05/26/19	MOZ_R065	Nhamississua	Resettlement site	Community Center	42	42
Mozambique	05/25/19	MOZ_R029	Landinho	Resettlement site	Planned camps	473	473
Mozambique	05/27/19	MOZ_R060	Javera	Resettlement site	Open air site	53	53
Mozambique	05/26/19	MOZ_R042	Tossene Choma	Resettlement site	Open air site	53	53
Mozambique	05/27/19	MOZ_R052	Minas Gerais	Resettlement site	Private building	6	6
Mozambique	05/27/19	MOZ_R028	Bandua sede	Resettlement site	Open air site	121	121
Mozambique	05/26/19	MOZ_R064	Maxiquiri 2	Resettlement site	Planned camps	57	57
Mozambique	06/09/19	MOZ_R039	Nhanhemba 1	Resettlement Site	Planned camps	548	1302
Mozambique	06/06/19	MOZ_R011	Maxiquiri alto/Maxiquiri 1	Resettlement Site	Planned camps	823	4115
Mozambique	06/04/19	MOZ_S037	Sao Pedro Claver	Resettlement Site	Open air site	183	573
Mozambique	06/07/19	MOZ_R068	Ndedja_3	Resettlement Site	Planned camps	45	225
Mozambique	06/03/19	MOZ_S035	Picoco	Resettlement Site	Open air site	289	1046
Mozambique	06/06/19	MOZ_R017	Savane	Resettlement Site	Planned camps	157	573
Mozambique	06/07/19	MOZ_R050	Muawa	Resettlement Site	Planned camps	260	1028
Mozambique	06/07/19	MOZ_R060	Javera	Resettlement Site	Open air site	29	132
Mozambique	06/07/19	MOZ_R041	Nhanhemba 2	Resettlement Site	Open air site	304	1709
Mozambique	06/07/19	MOZ_R042	Tossene Choma	Resettlement Site	Open air site	337	1685
Mozambique	06/07/19	MOZ_R052	Minas Gerais	Resettlement Site	Private building	6	38
Mozambique	06/06/19	MOZ_R030	Digudiua	Resettlement Site	Planned camps	203	822
Mozambique	06/07/19	MOZ_R031	Namitangurini	Resettlement Site	Planned camps	470	2350
Mozambique	06/07/19	MOZ_R053	Brigodo	Resettlement Site	Planned camps	363	792
Mozambique	06/07/19	MOZ_R056	Mucoa	Resettlement Site	Planned camps	446	1438
Mozambique	06/07/19	MOZ_R032	Mussaia	Resettlement Site	Planned camps	370	1850
Mozambique	06/07/19	MOZ_R029	Landinho	Resettlement Site	Planned camps	473	1873
Mozambique	06/06/19	MOZ_R063	Sopa	Resettlement Site	Planned camps	159	625
Mozambique	06/06/19	MOZ_R058	Parreirão	Resettlement Site	Planned camps	207	536
Mozambique	06/06/19	MOZ_R054	Gogodane	Resettlement Site	Planned camps	154	647
Mozambique	06/07/19	MOZ_R057	Munguissa	Resettlement Site	Planned camps	89	303
Mozambique	06/07/19	MOZ_R002	Matundo - unidade Chimbonde	Resettlement Site	Planned camps	501	2590
Mozambique	06/06/19	MOZ_R061	Mussocosa	Resettlement Site	Planned camps	42	147
Mozambique	06/05/19	MOZ_S073	Escola secundária guara-guara	Accommodation Site	Planned camps	168	834
Mozambique	06/05/19	MOZ_R064	Maxiquiri 2	Resettlement Site	Planned camps	234	765
Mozambique	06/05/19	MOZ_R033	Estaquinha sede	Resettlement Site	Planned camps	200	853
Mozambique	06/07/19	MOZ_R062	Ndedja_2	Resettlement Site	Planned camps	161	908
Mozambique	06/03/19	MOZ_R010	Bandua 2019	Resettlement Site	Open air site	610	2501
Mozambique	06/05/19	MOZ_R020	Inhajou 2019	Resettlement Site	Open air site	395	1788
Mozambique	06/04/19	MOZ_R028	Bandua sede	Resettlement Site	Open air site	394	1700
Mozambique	06/04/19	MOZ_R070	Chingemidji	Resettlement Site	Open air site	464	2360
Mozambique	06/07/19	MOZ_R006	7 Abril - Cura	Resettlement Site	Open air site	163	777
Mozambique	06/07/19	MOZ_R015	Ndedja_1	Resettlement Site	Other	50	250
Mozambique	06/07/19	MOZ_R007	Metuchira	Resettlement Site	Planned camps	260	1989
Mozambique	06/06/19	MOZ_R008	Mandruzi	Resettlement Site	Planned camps	375	1845
Mozambique	06/11/19	MOZ_R022	Muchai	Resettlement Site	Planned camps	144	742
Mozambique	06/11/19	MOZ_R036	Zibuia	Resettlement Site	Community Center	65	346
Mozambique	06/07/19	MOZ_R034	Panducani	Resettlement Site	Planned camps	80	395
Mozambique	06/06/19	MOZ_R066	Nkganzo	Resettlement Site	Planned camps	95	475
Mozambique	06/11/19	MOZ_R047	Magaro	Resettlement Site	Planned camps	273	1340
Mozambique	06/11/19	MOZ_R040	Madibunhana	Resettlement Site	Planned camps	398	1714
Mozambique	06/11/19	MOZ_R049	Matarara	Resettlement Site	Planned camps	191	733
Mozambique	06/06/19	MOZ_R067	Canhuengue	Resettlement Site	Planned camps	70	350
Mozambique	06/03/19	MOZ_S043	ES Samora Machel	Resettlement Site	Open air site	241	680
Mozambique	06/06/19	MOZ_R005	Mutua	Resettlement Site	Planned camps	289	1288
Mozambique	06/11/19	MOZ_R009	Bairro da unidade	Resettlement Site	Planned camps	236	1259
Mozambique	06/11/19	MOZ_R037	Mucombe	Resettlement Site	Planned camps	55	266
Mozambique	06/11/19	MOZ_R069	Magueba	Resettlement Site	Planned camps	255	606
Mozambique	06/11/19	MOZ_R065	Nhamississua	Resettlement Site	Planned camps	46	181
Mozambique	06/07/19	MOZ_R059	Ronda	Resettlement Site	Planned camps	88	309
Mozambique	07/03/19	MOZ_R002	Matundo - unidade Chimbonde	Resettlement Site	Planned camps	501	2591
Mozambique	07/03/19	MOZ_R004	Chibue	Resettlement Site	Planned camps	366	1828
Mozambique	07/02/19	MOZ_R005	Mutua	Resettlement Site	Planned camps	618	2473
Mozambique	07/04/19	MOZ_R006	7 Abril - Cura	Resettlement Site	Open air site	163	777
Mozambique	07/04/19	MOZ_R007	Metuchira	Resettlement Site	Planned camps	260	2079
Mozambique	07/02/19	MOZ_R008	Mandruzi	Resettlement Site	Planned camps	375	1849
Mozambique	07/03/19	MOZ_R009	Bairro da unidade	Resettlement Site	Planned camps	320	1831
Mozambique	07/08/19	MOZ_R010	Bandua 2019	Resettlement Site	Open air site	719	2905
Mozambique	07/05/19	MOZ_R011	Maxiquiri alto/Maxiquiri 1	Resettlement Site	Planned camps	991	4948
Mozambique	07/05/19	MOZ_R013	Macarate	Resettlement Site	Planned camps	461	2304
Mozambique	07/04/19	MOZ_R015	Ndedja_1	Resettlement Site	Other	110	549
Mozambique	07/02/19	MOZ_R017	Savane	Resettlement Site	Planned camps	267	1140
Mozambique	07/04/19	MOZ_R020	Inhajou 2019	Resettlement Site	Open air site	421	2125
Mozambique	07/03/19	MOZ_R022	Muchai	Resettlement Site	Planned camps	144	741
Mozambique	07/03/19	MOZ_R023	Muconja	Resettlement Site	Planned camps	250	1250
Mozambique	07/04/19	MOZ_R028	Bandua sede	Resettlement Site	Open air site	406	1760
Mozambique	07/02/19	MOZ_R029	Landinho	Resettlement Site	Planned camps	500	1874
Mozambique	07/02/19	MOZ_R030	Digudiua	Resettlement Site	Planned camps	203	822
Mozambique	07/04/19	MOZ_R031	Namitangurini	Resettlement Site	Planned camps	470	2500
Mozambique	07/03/19	MOZ_R032	Mussaia	Resettlement Site	Planned camps	370	1850
Mozambique	07/03/19	MOZ_R033	Estaquinha sede	Resettlement Site	Planned camps	200	852
Mozambique	07/05/19	MOZ_R034	Panducani	Resettlement Site	Planned camps	80	399
Mozambique	07/02/19	MOZ_R035	Zichão	Resettlement Site	Planned camps	129	526
Mozambique	07/08/19	MOZ_R036	Zibuia	Resettlement Site	Community Center	65	347
Mozambique	07/02/19	MOZ_R037	Mucombe	Resettlement Site	Planned camps	55	267
Mozambique	07/04/19	MOZ_R038	Muchambanha	Resettlement Site	Planned camps	56	213
Mozambique	07/05/19	MOZ_R039	Nhanhemba 1	Resettlement Site	Planned camps	548	1303
Mozambique	07/05/19	MOZ_R040	Madibunhana	Resettlement Site	Planned camps	398	1713
Mozambique	07/04/19	MOZ_R041	Nhanhemba 2	Resettlement Site	Open air site	304	1709
Mozambique	07/02/19	MOZ_R042	Tossene Choma	Resettlement Site	Open air site	337	1720
Mozambique	07/08/19	MOZ_R043	Gudza	Resettlement Site	Planned camps	173	533
Mozambique	07/04/19	MOZ_R044	Ngurue	Resettlement Site	Planned camps	113	797
Mozambique	07/03/19	MOZ_R045	Manhama 1	Resettlement Site	Planned camps	326	1630
Mozambique	07/03/19	MOZ_R046	Manhama 2	Resettlement Site	Planned camps	263	1203
Mozambique	07/02/19	MOZ_R047	Magaro	Resettlement Site	Planned camps	174	1341
Mozambique	07/02/19	MOZ_R048	Mutassa	Resettlement Site	Planned camps	42	257
Mozambique	07/02/19	MOZ_R049	Matarara	Resettlement Site	Planned camps	191	733
Mozambique	07/02/19	MOZ_R050	Muawa	Resettlement Site	Planned camps	260	1028
Mozambique	07/05/19	MOZ_R052	Minas Gerais	Resettlement Site	Private building	6	37
Mozambique	07/02/19	MOZ_R053	Brigodo	Resettlement Site	Planned camps	262	762
Mozambique	07/03/19	MOZ_R054	Gogodane	Resettlement Site	Planned camps	154	647
Mozambique	07/03/19	MOZ_R056	Mucoa	Resettlement Site	Planned camps	35	90
Mozambique	07/04/19	MOZ_R057	Munguissa	Resettlement Site	Planned camps	34	147
Mozambique	07/04/19	MOZ_R058	Parreirão	Resettlement Site	Planned camps	210	546
Mozambique	07/02/19	MOZ_R059	Ronda	Resettlement Site	Planned camps	88	310
Mozambique	07/05/19	MOZ_R060	Javera	Resettlement Site	Open air site	29	131
Mozambique	07/06/19	MOZ_R061	Mussocosa	Resettlement Site	Planned camps	42	148
Mozambique	07/04/19	MOZ_R062	Ndedja_2 Muda	Resettlement Site	Planned camps	161	906
Mozambique	07/05/19	MOZ_R063	Sopa	Resettlement Site	Planned camps	159	625
Mozambique	07/08/19	MOZ_R064	Maxiquiri 2	Resettlement Site	Planned camps	234	763
Mozambique	07/03/19	MOZ_R065	Nhamississua	Resettlement Site	Planned camps	47	183
Mozambique	07/02/19	MOZ_R066	Nkganzo	Resettlement Site	Planned camps	95	475
Mozambique	07/04/19	MOZ_R067	Canhuengue	Resettlement Site	Planned camps	70	353
Mozambique	07/06/19	MOZ_R068	Ndedja_3	Resettlement Site	Planned camps	65	286
Mozambique	07/03/19	MOZ_R069	Magueba	Resettlement Site	Planned camps	286	964
Mozambique	07/03/19	MOZ_R070	Chingemidji	Resettlement Site	Open air site	479	2395
Mozambique	07/01/19	MOZ_R071	Chiruca	Resettlement Site	Planned camps	29	132
Mozambique	07/04/19	MOZ_R072	Machacuari	Resettlement Site	Planned camps	20	103
Mozambique	07/05/19	MOZ_R073	Macocoe	Resettlement Site	Planned camps	134	1050
Mozambique	07/02/19	MOZ_R074	Manhandure	Resettlement Site	Planned camps	127	502
Mozambique	07/04/19	MOZ_R075	Muoco Chiguendere (Madudo)	Resettlement Site	Planned camps	86	613
Mozambique	07/02/19	MOZ_R077	Mdhala	Resettlement Site	Planned camps	160	798
Mozambique	07/04/19	MOZ_R078	Joromi	Resettlement Site	Planned camps	384	1919
Mozambique	07/03/19	MOZ_R080	Chicuaxa	Resettlement Site	Planned camps	551	2755
Mozambique	07/05/19	MOZ_R081	Maximedje	Resettlement Site	Planned camps	69	344
Mozambique	07/05/19	MOZ_R082	Begaja	Resettlement Site	Planned camps	206	1608
Mozambique	08/08/19	MOZ_R006	7 Abril - Cura	Resettlement Site		163	778
Mozambique	07/30/19	MOZ_R009	Bairro da unidade	Resettlement Site		320	1832
Mozambique	08/01/19	MOZ_R010	Bandua 2019	Resettlement Site		719	2904
Mozambique	07/31/19	MOZ_R028	Bandua sede	Resettlement Site		583	2645
Mozambique	08/02/19	MOZ_R082	Begaja	Resettlement Site		211	1634
Mozambique	07/31/19	MOZ_R053	Brigodo	Resettlement Site		172	359
Mozambique	08/01/19	MOZ_R067	Canhuengue	Resettlement Site		70	353
Mozambique	07/31/19	MOZ_R004	Chibue	Resettlement Site		152	1512
Mozambique	07/30/19	MOZ_R080	Chicuaxa	Resettlement Site		553	2759
Mozambique	08/02/19	MOZ_R070	Chingemidji	Resettlement Site		480	2410
Mozambique	07/30/19	MOZ_R071	Chiruca	Resettlement Site		29	132
Mozambique	07/30/19	MOZ_R030	Digudiua	Resettlement Site		198	800
Mozambique	08/01/19	MOZ_R033	Estaquinha sede	Resettlement Site		299	1492
Mozambique	07/30/19	MOZ_R054	Gogodane	Resettlement Site		154	647
Mozambique	07/31/19	MOZ_R043	Gudza	Resettlement Site		144	867
Mozambique	08/02/19	MOZ_R020	Inhajou 2019	Resettlement Site		437	2186
Mozambique	07/31/19	MOZ_R060	Javera	Resettlement Site		16	131
Mozambique	07/30/19	MOZ_R078	Joromi	Resettlement Site		352	1760
Mozambique	07/30/19	MOZ_R029	Landinho	Resettlement Site		500	1873
Mozambique	07/31/19	MOZ_R013	Macarate	Resettlement Site		380	1900
Mozambique	07/31/19	MOZ_R072	Machacuari	Resettlement Site		20	104
Mozambique	07/31/19	MOZ_R073	Macocoe	Resettlement Site		134	1050
Mozambique	07/31/19	MOZ_R040	Madibunhana	Resettlement Site		110	423
Mozambique	07/31/19	MOZ_R047	Magaro	Resettlement Site		203	1340
Mozambique	07/31/19	MOZ_R069	Magueba	Resettlement Site		67	335
Mozambique	08/01/19	MOZ_R008	Mandruzi	Resettlement Site		375	1845
Mozambique	07/31/19	MOZ_R045	Manhama 1	Resettlement Site		242	1172
Mozambique	07/24/19	MOZ_R046	Manhama 2	Resettlement Site		263	1202
Mozambique	07/30/19	MOZ_R074	Manhandure	Resettlement Site		97	359
Mozambique	07/30/19	MOZ_R049	Matarara	Resettlement Site		194	750
Mozambique	08/01/19	MOZ_R002	Matundo - unidade Chimbonde	Resettlement Site		565	2825
Mozambique	08/02/19	MOZ_R081	Maximedje	Resettlement Site		182	910
Mozambique	07/31/19	MOZ_R064	Maxiquiri 2	Resettlement Site		234	763
Mozambique	08/02/19	MOZ_R011	Maxiquiri alto/Maxiquiri 1	Resettlement Site		1798	8990
Mozambique	07/30/19	MOZ_R077	Mdhala	Resettlement Site		161	910
Mozambique	07/31/19	MOZ_R007	Metuchira	Resettlement Site		260	2083
Mozambique	08/01/19	MOZ_R052	Minas Gerais	Resettlement Site		129	589
Mozambique	07/30/19	MOZ_R050	Muawa	Resettlement Site		260	1028
Mozambique	07/31/19	MOZ_R022	Muchai	Resettlement Site		56	243
Mozambique	07/31/19	MOZ_R038	Muchambanha	Resettlement Site		56	219
Mozambique	08/08/19	MOZ_R056	Mucoa	Resettlement Site		39	98
Mozambique	07/31/19	MOZ_R037	Mucombe	Resettlement Site		100	320
Mozambique	07/30/19	MOZ_R023	Muconja	Resettlement Site		250	1248
Mozambique	07/31/19	MOZ_R057	Munguissa	Resettlement Site		21	75
Mozambique	07/30/19	MOZ_R075	Muoco Chiguendere (Madudo)	Resettlement Site		86	615
Mozambique	07/31/19	MOZ_R032	Mussaia	Resettlement Site		370	1851
Mozambique	08/01/19	MOZ_R061	Mussocosa	Resettlement Site		42	147
Mozambique	07/30/19	MOZ_R048	Mutassa	Resettlement Site		28	115
Mozambique	08/01/19	MOZ_R005	Mutua	Resettlement Site		618	2393
Mozambique	07/30/19	MOZ_R031	Namitangurini	Resettlement Site		470	2500
Mozambique	07/31/19	MOZ_R015	Ndedja_1	Resettlement Site		402	2010
Mozambique	07/31/19	MOZ_R084	Grudja (4 de Outubro_Nhabziconja)	Resettlement Site		166	805
Mozambique	07/22/19	MOZ_R083	25 de Setembro	Resettlement Site		133	666
Mozambique	08/01/19	MOZ_R085	Chibue  Mateo (massisso)	Resettlement Site		130	542
Mozambique	08/01/19	MOZ_R044	Ngurue	Resettlement Site		137	575
Mozambique	07/30/19	MOZ_R065	Nhamississua	Resettlement Site		47	181
Mozambique	07/31/19	MOZ_R039	Nhanhemba 1	Resettlement Site		548	1409
Mozambique	07/31/19	MOZ_R041	Nhanhemba 2	Resettlement Site		304	1709
Mozambique	08/01/19	MOZ_R066	Nkganzo	Resettlement Site		95	475
Mozambique	08/03/19	MOZ_R034	Panducani	Resettlement Site		80	399
Mozambique	08/01/19	MOZ_R058	Parreirão	Resettlement Site		410	1845
Mozambique	07/30/19	MOZ_R059	Ronda	Resettlement Site		56	158
Mozambique	08/01/19	MOZ_R017	Savane	Resettlement Site		267	1335
Mozambique	07/31/19	MOZ_R042	Tossene Choma	Resettlement Site		338	1724
Mozambique	07/30/19	MOZ_R036	Zibuia	Resettlement Site		61	355
Mozambique	08/01/19	MOZ_R035	Zichão	Resettlement Site		129	526
Mozambique	09/10/19	MOZ_R083	25 de Setembro	Resettlement Site		152	771
Mozambique	09/11/19	MOZ_R006	7 Abril - Cura	Resettlement Site		163	788
Mozambique	09/11/19	MOZ_R009	Bairro da unidade	Resettlement Site		320	1832
Mozambique	09/12/19	MOZ_R010	Bandua 2019	Resettlement Site		829	3455
Mozambique	09/12/19	MOZ_R028	Bandua sede	Resettlement Site		660	3030
Mozambique	09/12/19	MOZ_R082	Begaja	Resettlement Site		211	1634
Mozambique	09/11/19	MOZ_R053	Brigodo	Resettlement Site		138	262
Mozambique	09/11/19	MOZ_R067	Chibue	Resettlement Site		152	1512
Mozambique	09/11/19	MOZ_R085	Chibue Mateo	Resettlement Site		98	542
Mozambique	09/13/19	MOZ_R004	Chicuaxa	Resettlement Site		554	2768
Mozambique	09/12/19	MOZ_R080	Chingemidji	Resettlement Site		480	2410
Mozambique	09/11/19	MOZ_R070	Chiruca	Resettlement Site		132	29
Mozambique	09/11/19	MOZ_R071	Digudiua	Resettlement Site		190	792
Mozambique	09/11/19	MOZ_R030	Estaquinha sede	Resettlement Site		299	1492
Mozambique	09/16/19	MOZ_R033	Gogodane	Resettlement Site		154	647
Mozambique	09/14/19	MOZ_R084	Grudja (4 de Outubro_Nhabziconja)	Resettlement Site		166	780
Mozambique	09/11/19	MOZ_R054	Gudza	Resettlement Site		144	867
Mozambique	09/12/19	MOZ_R043	Inhajou 2019	Resettlement Site		437	2184
Mozambique	09/11/19	MOZ_R020	Javera	Resettlement Site		30	134
Mozambique	09/13/19	MOZ_R060	Joromi	Resettlement Site		376	1960
Mozambique	09/11/19	MOZ_R078	Landinho	Resettlement Site		500	1873
Mozambique	09/12/19	MOZ_R029	Macarate	Resettlement Site		461	2305
Mozambique	09/11/19	MOZ_R013	Machacuari	Resettlement Site		20	104
Mozambique	09/10/19	MOZ_R072	Macocoe	Resettlement Site		141	1058
Mozambique	09/10/19	MOZ_R073	Madibunhana	Resettlement Site		110	423
Mozambique	09/11/19	MOZ_R040	Magaro	Resettlement Site		203	1340
Mozambique	09/11/19	MOZ_R047	Magueba	Resettlement Site		67	335
Mozambique	09/12/19	MOZ_R069	Mandruzi	Resettlement Site		375	1849
Mozambique	09/11/19	MOZ_R008	Manhama 1	Resettlement Site		86	428
Mozambique	09/11/19	MOZ_R045	Manhama 2	Resettlement Site		263	1202
Mozambique	09/10/19	MOZ_R046	Manhandure	Resettlement Site		97	359
Mozambique	09/10/19	MOZ_R074	Matarara	Resettlement Site		194	750
Mozambique	09/11/19	MOZ_R049	Matundo - unidade Chimbonde	Resettlement Site		565	2832
Mozambique	09/13/19	MOZ_R002	Maximedje	Resettlement Site		187	935
Mozambique	09/11/19	MOZ_R081	Maxiquiri 2	Resettlement Site		265	847
Mozambique	09/13/19	MOZ_R064	Maxiquiri alto/Maxiquiri 1	Resettlement Site		1594	10528
